movie_id,movie_name,year,genre,director,cast
tt0420332,Veer-Zaara,2004,"Drama, Family, Musical",Yash Chopra,"Shah Rukh Khan, Preity G Zinta, Rani Mukerji, Kirron Kher"
tt2215477,Goliyon Ki Rasleela Ram-Leela,2013,"Drama, Musical, Romance",Sanjay Leela Bhansali,"Ranveer Singh, Deepika Padukone, Supriya Pathak, Sharad Kelkar"
tt5970844,Thugs of Hindostan,2018,"Action, Adventure",Vijay Krishna Acharya,"Aamir Khan, Amitabh Bachchan, Lloyd Owen, Katrina Kaif"
tt15680228,Bheed,2023,"Drama, History",Anubhav Sinha,"Rajkummar Rao, Pankaj Kapur, Bhumi Pednekar, Aditya Srivastav"
tt0449999,Kabhi Alvida Naa Kehna,2006,"Drama, Romance",Karan Johar,"Shah Rukh Khan, Rani Mukerji, Amitabh Bachchan, Abhishek Bachchan"
tt11934846,Badhaai Do,2022,"Comedy, Crime, Drama",Harshavardhan Kulkarni,"Rajkummar Rao, Bhumi Pednekar, Chum Darang, Sheeba Chaddha"
tt27124947,Prem Ki Shaadi,2024,"Drama, Romance",Sooraj R. Barjatya,"Salman Khan, Keerthy Suresh, Kriti Kharbanda, Parineeti Chopra"
tt10230404,Ghost Stories,2020,"Horror, Thriller","Zoya Akhtar, Dibakar Banerjee, Karan Johar, Anurag Kashyap","Janhvi Kapoor, Surekha Sikri, Amruta Subhash, Vijay Varma"
tt16539454,Pushpa: The Rule - Part 2,2024,"Action, Crime, Drama",Sukumar,"Allu Arjun, Sunil, Fahadh Faasil, Rashmika Mandanna"
tt12357758,Climax,2020,"Action, Horror, Thriller",Ram Gopal Varma,"Mia Malkova, Mourmi, Renan Severo"
tt8108202,Stree,2018,"Comedy, Horror",Amar Kaushik,"Ashish Chhipa, Rajkummar Rao, Shraddha Kapoor, Pankaj Tripathi"
tt0265343,Monsoon Wedding,2001,"Comedy, Drama, Romance",Mira Nair,"Naseeruddin Shah, Lillete Dubey, Shefali Shah, Vijay Raaz"
tt1934231,Delhi Belly,2011,"Action, Comedy, Crime","Abhinay Deo, Akshat Verma","Imran Khan, Vir Das, Kunaal Roy Kapur, Shenaz Treasury"
tt21262240,Mission Raniganj,2023,"Biography, Drama, History",Tinu Suresh Desai,"Akshay Kumar, Parineeti Chopra, Rajesh Sharma, Ravi Kishan"
tt0347473,Main Hoon Na,2004,"Action, Comedy, Drama",Farah Khan,"Shah Rukh Khan, Sushmita Sen, Suniel Shetty, Zayed Khan"
tt0284137,Gadar: Ek Prem Katha,2001,"Action, Drama, Romance",Anil Sharma,"Sunny Deol, Ameesha Patel, Amrish Puri, Lillete Dubey"
tt15360286,Bhagwan Bharose,2023,"Comedy, Drama",Shiladitya Bora,"Satendra Soni, Sparsh Suman, Vinay Pathak, Masumeh Makhija"
tt0488414,Omkara,2006,"Action, Crime, Drama",Vishal Bhardwaj,"Ajay Devgn, Kareena Kapoor, Saif Ali Khan, Konkona Sen Sharma"
tt0871510,Chak De! India,2007,"Drama, Family, Sport",Shimit Amin,"Shah Rukh Khan, Vidya Malvade, Sagarika Ghatge, Shilpa Shukla"
tt0213890,Mohabbatein,2000,"Drama, Musical, Romance",Aditya Chopra,"Amitabh Bachchan, Shah Rukh Khan, Uday Chopra, Jugal Hansraj"
tt1029231,Krrish 3,2013,"Action, Adventure, Sci-Fi",Rakesh Roshan,"Hrithik Roshan, Vivek Oberoi, Priyanka Chopra Jonas, Kangana Ranaut"
tt8983202,Kabir Singh,2019,"Action, Drama, Romance",Sandeep Reddy Vanga,"Shahid Kapoor, Kiara Advani, Nikita Dutta, Soham Majumdar"
tt12567088,Raat Akeli Hai,2020,"Crime, Drama, Mystery",Honey Trehan,"Ashish Chhipa, Nawazuddin Siddiqui, Radhika Apte, Aditya Srivastav"
tt7721946,Housefull 4,2019,"Action, Comedy, Drama",Farhad Samji,"Akshay Kumar, Riteish Deshmukh, Bobby Deol, Kriti Sanon"
tt2461132,Happy New Year,2014,"Action, Comedy, Crime",Farah Khan,"Shah Rukh Khan, Deepika Padukone, Abhishek Bachchan, Boman Irani"
tt6692354,Ittefaq,2017,"Crime, Mystery, Thriller",Abhay Chopra,"Sidharth Malhotra, Sonakshi Sinha, Akshaye Khanna, Mandira Bedi"
tt4832640,Sultan,2016,"Action, Drama, Romance",Ali Abbas Zafar,"Salman Khan, Anushka Sharma, Randeep Hooda, Amit Sadh"
tt4110568,Dil Dhadakne Do,2015,"Comedy, Drama, Romance",Zoya Akhtar,"Anil Kapoor, Shefali Shah, Priyanka Chopra Jonas, Ranveer Singh"
tt10644708,Dhokha: Round D Corner,2022,"Crime, Drama, Thriller",Kookie Gulati,"Madhavan, Khushali Kumar, Aparshakti Khurana, Darshan Kumaar"
tt3702652,The Other Side of the Door,2016,"Horror, Thriller",Johannes Roberts,"Sarah Wayne Callies, Jeremy Sisto, Sofia Rosinsky, Logan Creran"
tt6978268,Omerta,2017,"Action, Biography, Crime",Hansal Mehta,"Rajkummar Rao, Rajesh Tailang, Satwant Kaur, Abhimanue Kamboj"
tt0379370,Maqbool,2003,"Crime, Drama, Thriller",Vishal Bhardwaj,"Irrfan Khan, Tabu, Pankaj Kapur, Naseeruddin Shah"
tt0195231,Satya,1998,"Action, Crime, Drama",Ram Gopal Varma,"J.D. Chakravarthi, Manoj Bajpayee, Urmila Matondkar, Paresh Rawal"
tt11112808,Cirkus,2022,"Comedy, Drama",Rohit Shetty,"Ranveer Singh, Varun Sharma, Pooja Hegde, Jacqueline Fernandez"
tt15392282,Merry Christmas,2023,"Drama, Thriller",Sriram Raghavan,"Vijay Sethupathi, Katrina Kaif, Radhika Apte, Ashwini Kalsekar"
tt3678782,Badlapur,2015,"Action, Crime, Drama","Sriram Raghavan, Mehmet Tutkun","Varun Dhawan, Nawazuddin Siddiqui, Yami Gautam, Huma Qureshi"
tt3477214,Kaun Kitney Paani Mein,2015,"Comedy, Drama, Family",Nila Madhab Panda,"Kunal Kapoor, Radhika Apte, Saurabh Shukla, Gulshan Grover"
tt7919680,Karwaan,2018,"Adventure, Comedy, Drama",Akarsh Khurana,"Irrfan Khan, Dulquer Salmaan, Mithila Palkar, Amala Akkineni"
tt2806788,Fukrey,2013,"Comedy, Drama, Romance",Mrighdeep Lamba,"Pulkit Samrat, Manjot Singh, Ali Fazal, Varun Sharma"
tt15257644,Mili,2022,"Drama, Thriller",Mathukutty Xavier,"Janhvi Kapoor, Manoj Pahwa, Sunny Kaushal, Deepak Simwal"
tt2882328,Ugly,2013,"Crime, Drama, Mystery",Anurag Kashyap,"Rahul Bhat, Ronit Roy, Tejaswini Kolhapure, Vineet Kumar Singh"
tt1182937,Rab Ne Bana Di Jodi,2008,"Comedy, Drama, Music",Aditya Chopra,"Shah Rukh Khan, Anushka Sharma, Vinay Pathak, M.K. Raina"
tt5956100,Tiger Zinda Hai,2017,"Action, Adventure, Thriller","Mehmet Tutkun, Ali Abbas Zafar, Musa Muhammed Olayinka","Salman Khan, Katrina Kaif, Nawab Shah, Anupriya Goenka"
tt1395054,Once Upon a Time in Mumbaai,2010,"Action, Crime, Drama",Milan Luthria,"Ajay Devgn, Emraan Hashmi, Kangana Ranaut, Prachi Desai"
tt15567704,Salaam Venky,2022,Drama,Revathi,"Aamir Khan, Priyamani, Kajol, Prakash Raj"
tt10233718,Vadh,2022,"Crime, Drama, Thriller","Jaspal Singh Sandhu, Rajeev Barnwal","Sanjay Mishra, Neena Gupta, Manav Vij, Saurabh Sachdeva"
tt15175188,Faraaz,2022,"Action, Thriller",Hansal Mehta,"Jatin Sarin, Anirban Adhikary, Aamir Ali, Aneeta"
tt0073707,Sholay,1975,"Action, Adventure, Comedy",Ramesh Sippy,"Sanjeev Kumar, Dharmendra, Amitabh Bachchan, Amjad Khan"
tt25403492,1920: Horrors of the Heart,2023,"Drama, Horror",Krishna Bhatt,"Rupam Bag, Amit Behl, Barkha Bisht, Rahul Dev"
tt8144834,Section 375,2019,"Crime, Drama, Mystery",Ajay Bahl,"Akshaye Khanna, Richa Chadha, Rahul Bhat, Meera Chopra"
tt11314148,Shiddat,2021,Romance,Kunal Deshmukh,"Sunny Kaushal, Radhika Madan, Mohit Raina, Diana Penty"
tt2387495,Jalpari: The Desert Mermaid,2012,"Drama, Family, Mystery",Nila Madhab Panda,"Lehar Khan, Krishang Trivedi, Parvin Dabas, Suhasini Mulay"
tt8907992,The Girl on the Train,2021,"Crime, Drama, Mystery",Ribhu Dasgupta,"Parineeti Chopra, Aditi Rao Hydari, Kirti Kulhari, Rajiv Chabria"
tt3767372,Piku,2015,"Comedy, Drama",Shoojit Sircar,"Deepika Padukone, Amitabh Bachchan, Irrfan Khan, Moushumi Chatterjee"
tt27502523,Kennedy,2023,"Action, Crime, Drama",Anurag Kashyap,"Rahul Bhat, Megha Burman, Kurush Deboo, Abhishek Deswal"
tt8816184,Takht,,"Action, Drama, History",Karan Johar,"Kareena Kapoor, Alia Bhatt, Ranveer Singh, Anil Kapoor"
tt0296574,Company,2002,"Action, Crime, Drama",Ram Gopal Varma,"Ajay Devgn, Mohanlal, Manisha Koirala, Seema Biswas"
tt1821480,Kahaani,2012,"Mystery, Thriller",Sujoy Ghosh,"Vidya Balan, Parambrata Chattopadhyay, Indraneil Sengupta, Nawazuddin Siddiqui"
tt0164538,Dil Se..,1998,"Drama, Romance",Mani Ratnam,"Shah Rukh Khan, Manisha Koirala, Preity G Zinta, Raghubir Yadav"
tt21626284,Laapataa Ladies,2023,"Comedy, Drama",Kiran Rao,"Atishay Jain Akhil, Shivam Ghawariya, Nitanshi Goel, Daood Hussain"
tt14438964,Goodbye,2022,"Comedy, Drama, Family",Vikas Bahl,"Amitabh Bachchan, Neena Gupta, Rashmika Mandanna, Pavail Gulati"
tt8291224,Uri: The Surgical Strike,2019,"Action, Drama, History",Aditya Dhar,"Vicky Kaushal, Paresh Rawal, Mohit Raina, Yami Gautam"
tt9531772,Sooryavanshi,2021,"Action, Crime, Thriller",Rohit Shetty,"Akshay Kumar, Katrina Kaif, Ajay Devgn, Ranveer Singh"
tt2980794,Highway,2014,"Crime, Drama, Romance",Imtiaz Ali,"Alia Bhatt, Randeep Hooda, Durgesh Kumar, Pradeep Nagar"
tt3148502,Tamasha,2015,"Comedy, Drama, Romance",Imtiaz Ali,"Deepika Padukone, Ranbir Kapoor, Ishwak Singh, Arushi Sharma"
tt21403688,Operation Mayfair,2023,"Crime, Thriller",Sudipto Sarkar,"Jimmy Shergill, Vedieka Dutt, Ankur Bhatia, Hritiqa Chheber"
tt1849718,Agneepath,2012,"Action, Crime, Drama",Karan Malhotra,"Hrithik Roshan, Priyanka Chopra Jonas, Sanjay Dutt, Rishi Kapoor"
tt2224317,Lootera,2013,"Drama, Romance",Vikramaditya Motwane,"Ranveer Singh, Sonakshi Sinha, Barun Chanda, Adil Hussain"
tt1185420,Dostana,2008,"Comedy, Drama, Romance","Tarun Mansukhani, Punit Malhotra","Abhishek Bachchan, John Abraham, Priyanka Chopra Jonas, Kirron Kher"
tt9248940,Dream Girl,2019,"Comedy, Romance",Raaj Shaandilyaa,"Ayushmann Khurrana, Nushrratt Bharuccha, Annu Kapoor, Manjot Singh"
tt12861850,Chandigarh Kare Aashiqui,2021,"Comedy, Crime, Drama",Abhishek Kapoor,"Ayushmann Khurrana, Vaani Kapoor, Yograj Singh, Anjan Srivastav"
tt1833673,Dhoom:3,2013,"Action, Crime, Drama",Vijay Krishna Acharya,"Aamir Khan, Katrina Kaif, Abhishek Bachchan, Uday Chopra"
tt14988886,U Turn,2023,"Crime, Drama, Horror",Arif Khan,"Alaya F, Priyanshu Painyuli, Manu Rishi Chadha, Aashim Gulati"
tt11027830,Haseen Dillruba,2021,"Crime, Drama, Mystery",Vinil Mathew,"Taapsee Pannu, Vikrant Massey, Harshvardhan Rane, Aditya Srivastav"
tt15048614,Blurr,2022,"Drama, Horror, Thriller",Ajay Bahl,"Taapsee Pannu, Gulshan Devaiah, Abhilash Thapliyal, Sorabh Chauhan"
tt8426926,Shamshera,2022,"Action, Adventure, Drama",Karan Malhotra,"Ranbir Kapoor, Sanjay Dutt, Vaani Kapoor, Saurabh Shukla"
tt6967980,Bareilly Ki Barfi,2017,"Comedy, Romance",Ashwiny Iyer Tiwari,"Ayushmann Khurrana, Kriti Sanon, Rajkummar Rao, Pankaj Tripathi"
tt14479746,Thar,2022,"Action, Crime, Drama",Raj Singh Chaudhary,"Anil Kapoor, Harshvardhan Kapoor, Fatima Sana Shaikh, Jitendra Joshi"
tt18072316,Bade Miyan Chote Miyan,2024,"Action, Comedy, Thriller",Ali Abbas Zafar,"Akshay Kumar, Tiger Shroff, Janhvi Kapoor, Manushi Chhillar"
tt15309708,Uunchai,2022,"Adventure, Drama",Sooraj R. Barjatya,"Amitabh Bachchan, Anupam Kher, Boman Irani, Parineeti Chopra"
tt0995740,No Smoking,2007,"Drama, Horror, Mystery",Anurag Kashyap,"John Abraham, Ayesha Takia, Paresh Rawal, Ranvir Shorey"
tt14042066,Dobaaraa,2022,"Drama, Fantasy, Mystery",Anurag Kashyap,"Taapsee Pannu, Pavail Gulati, Nassar, Saswata Chatterjee"
tt12393526,Bulbbul,2020,"Drama, Horror, Mystery",Anvita Dutt,"Triptii Dimri, Avinash Tiwary, Rahul Bose, Parambrata Chattopadhyay"
tt4900716,Kapoor & Sons,2016,"Comedy, Drama, Family",Shakun Batra,"Rishi Kapoor, Rajat Kapoor, Ratna Pathak Shah, Fawad Khan"
tt21383812,The Crew,2024,"Comedy, Drama",Rajesh Krishnan,"Kareena Kapoor, Kriti Sanon, Rajkummar Rao, Tabu"
tt15979666,The Archies,2023,"Comedy, Drama, Musical",Zoya Akhtar,"Agastya Nanda, Khushi Kapoor, Suhana Khan, Vedang Raina"
tt13732212,Mumbaikar,2023,"Action, Drama, Thriller",Santosh Sivan,"Vikrant Massey, Vijay Sethupathi, Tanya Maniktala, Sanjay Mishra"
tt16139258,Yodha,2023,"Action, Drama, Thriller","Sagar Ambre, Pushkar Ojha","Disha Patani, Raashi Khanna, Sidharth Malhotra, Sougata Ghosh"
tt15361028,Jalsa,2022,"Drama, Thriller",Suresh Triveni,"Vidya Balan, Shefali Shah, Rohini Hattangadi, Vidhatri Bandi"
tt14209618,Game Changer,2024,"Action, Drama, Thriller",S. Shankar,"Ram Charan, Kiara Advani, S.J. Suryah, Sunil"
tt1261047,Gulaal,2009,"Crime, Drama, Thriller",Anurag Kashyap,"Kay Kay Menon, Raj Singh Chaudhary, Raja Chaudhary, Jesse Randhawa"
tt7363076,Raid,2018,"Action, Crime, Drama",Raj Kumar Gupta,"Ajay Devgn, Ileana D'Cruz, Saurabh Shukla, Amit Sial"
tt0400234,Black Friday,2004,"Action, Crime, Drama",Anurag Kashyap,"Kay Kay Menon, Pawan Malhotra, Aditya Srivastav, Dibyendu Bhattacharya"
tt8902990,The Sky Is Pink,2019,"Drama, Romance",Shonali Bose,"Priyanka Chopra Jonas, Farhan Akhtar, Zaira Wasim, Rohit Saraf"
tt2172071,Student of the Year,2012,"Comedy, Drama, Music","Karan Johar, Abhishek Varman","Alia Bhatt, Sidharth Malhotra, Varun Dhawan, Rishi Kapoor"
tt0449994,Jodhaa Akbar,2008,"Action, Drama, History",Ashutosh Gowariker,"Hrithik Roshan, Aishwarya Rai Bachchan, Sonu Sood, Poonam Sinha"
tt5301942,Jersey,2022,"Drama, Sport",Gowtam Tinnanuri,"Shahid Kapoor, Mrunal Thakur, Pankaj Kapur, Prit Kamani"
tt10733228,Gehraiyaan,2022,"Drama, Romance",Shakun Batra,"Deepika Padukone, Naseeruddin Shah, Ananya Panday, Siddhant Chaturvedi"
tt3322420,Queen,2013,"Adventure, Comedy, Drama",Vikas Bahl,"Kangana Ranaut, Rajkummar Rao, Lisa Haydon, Jeffrey Ho"
tt7059844,Dabangg 3,2019,"Action, Comedy, Crime",Prabhu Deva,"Salman Khan, Sudeep, Sonakshi Sinha, Saiee Manjrekar"
tt0109555,Darr,1993,"Action, Drama, Romance",Yash Chopra,"Juhi Chawla, Sunny Deol, Shah Rukh Khan, Anupam Kher"
tt9537292,Ala Vaikunthapurramuloo,2020,"Action, Comedy, Drama",Trivikram Srinivas,"Allu Arjun, Pooja Hegde, Tabu, Jayaram"
tt15709840,Kolai,2023,"Crime, Drama, Mystery",Balaji K. Kumar,"Vijay Antony, Meenakshii Chaudhary, Ritika Singh, Radhika Sarathkumar"
tt0422091,Dhoom,2004,"Action, Crime, Drama",Sanjay Gadhvi,"Abhishek Bachchan, John Abraham, Uday Chopra, Esha Deol"
tt7485048,Super 30,2019,"Biography, Drama",Vikas Bahl,"Hrithik Roshan, Mrunal Thakur, Nandish Singh Sandhu, Veerendra Saxena"
tt5918074,A Death in the Gunj,2016,"Drama, Thriller",Konkona Sen Sharma,"Kalki Koechlin, Vikrant Massey, Gulshan Devaiah, Ranvir Shorey"
tt0441048,Dhoom:2,2006,"Action, Crime, Thriller",Sanjay Gadhvi,"Hrithik Roshan, Abhishek Bachchan, Aishwarya Rai Bachchan, Uday Chopra"
tt5460276,Kaabil,2017,"Action, Crime, Drama",Sanjay Gupta,"Hrithik Roshan, Yami Gautam, Ronit Roy, Rohit Roy"
tt10980562,Shootout at Byculla,2024,Thriller,Sanjay Gupta,"Sanjay Dutt, Sunny Deol, Saif Ali Khan, John Abraham"
tt3495030,Dum Laga Ke Haisha,2015,"Comedy, Drama, Romance",Sharat Katariya,"Bhumi Pednekar, Ayushmann Khurrana, Sanjay Mishra, Sheeba Chaddha"
tt6712014,Fukrey Returns,2017,Comedy,Mrighdeep Lamba,"Pulkit Samrat, Varun Sharma, Ali Fazal, Manjot Singh"
tt3175038,Ek Villain,2014,"Action, Crime, Drama",Mohit Suri,"Sidharth Malhotra, Shraddha Kapoor, Riteish Deshmukh, Shaad Randhawa"
tt2372222,Kick,2014,"Action, Comedy, Crime",Sajid Nadiadwala,"Salman Khan, Jacqueline Fernandez, Nawazuddin Siddiqui, Randeep Hooda"
tt1836912,Shaitan,2011,"Action, Crime, Drama",Bejoy Nambiar,"Kalki Koechlin, Shiv Panditt, Gulshan Devaiah, Rajeev Khandelwal"
tt12834962,Raksha Bandhan,2022,"Comedy, Drama, Family",Aanand L. Rai,"Akshay Kumar, Bhumi Pednekar, Sadia Khateeb, Seema Pahwa"
tt5080556,2,2018,"Action, Sci-Fi, Thriller",S. Shankar,"Rajinikanth, Akshay Kumar, Amy Jackson, Adil Hussain"
tt15315164,Cuttputlli,2022,"Crime, Drama, Mystery",Ranjit Tewari,"Akshay Kumar, Rakul Preet Singh, Sargun Mehta, Chandrachur Singh"
tt9104736,Housefull 5,2024,"Comedy, Drama",Tarun Mansukhani,"Akshay Kumar, Sanjay Dutt, John Abraham, Kriti Sanon"
tt0110222,Kabhi Haan Kabhi Naa,1994,"Comedy, Drama, Music",Kundan Shah,"Shah Rukh Khan, Suchitra Krishnamoorthi, Deepak Tijori, Rita Bhaduri"
tt1926313,Pyaar Ka Punchnama,2011,"Comedy, Drama, Romance",Luv Ranjan,"Kartik Aaryan, Ashish Chhipa, Raayo S. Bakhirta, Divyendu Sharma"
tt1230448,Billu,2009,"Comedy, Drama",Priyadarshan,"Irrfan Khan, Lara Dutta, Om Puri, Govardhan Asrani"
tt0473367,Jaane Tu... Ya Jaane Na,2008,"Comedy, Drama, Romance",Abbas Tyrewala,"Imran Khan, Genelia Deshmukh, Manjari Fadnnis, Ayaz Khan"
tt8110330,Dil Bechara,2020,"Comedy, Drama, Romance",Mukesh Chhabra,"Sushant Singh Rajput, Sanjana Sanghi, Sahil Vaid, Saswata Chatterjee"
tt0242519,Hera Pheri,2000,"Action, Comedy, Crime",Priyadarshan,"Akshay Kumar, Suniel Shetty, Paresh Rawal, Tabu"
tt0995031,Bhool Bhulaiyaa,2007,"Comedy, Horror, Mystery",Priyadarshan,"Akshay Kumar, Vidya Balan, Shiney Ahuja, Ameesha Patel"
tt2203308,Aashiqui 2,2013,"Drama, Music, Musical",Mohit Suri,"Aditya Roy Kapoor, Shraddha Kapoor, Shaad Randhawa, Salil Acharya"
tt1185442,Kurbaan,2009,"Action, Crime, Drama",Renzil D'Silva,"Lewis Tan, Kareena Kapoor, Saif Ali Khan, Om Puri"
tt5885564,Don 3: The Final Chapter,2025,"Action, Thriller",Farhan Akhtar,Ranveer Singh
tt4228746,Zid,2014,"Crime, Romance, Thriller",Vivek Agnihotri,"Mannara Chopra, Karanvir Sharma, Shraddha Das, Denzil Smith"
tt14091818,Ajeeb Daastaans,2021,"Drama, Romance","Neeraj Ghaywan, Kayoze Irani, Shashank Khaitan, Raj Mehta","Fatima Sana Shaikh, Jaideep Ahlawat, Armaan Ralhan, Nushrratt Bharuccha"
tt7212726,Simmba,2018,"Action, Crime, Drama",Rohit Shetty,"Ranveer Singh, Sara Ali Khan, Sonu Sood, Ashutosh Rana"
tt2067010,The Raid,,"Action, Crime, Thriller",Rohit Shetty,"Ranveer Singh, Sara Ali Khan, Sonu Sood, Ashutosh Rana"
tt1620719,Dabangg,2010,"Action, Comedy, Crime",Abhinav Kashyap,"Salman Khan, Sonakshi Sinha, Sonu Sood, Arbaaz Khan"
tt15281402,Waltair Veerayya,2023,"Action, Drama",K.S. Ravindra,"Chiranjeevi, Shruti Haasan, Urvashi Rautela, Ravi Teja"
tt12862042,Jogira Sara Ra Ra,2023,"Comedy, Drama, Family",Kushan Nandy,"Nawazuddin Siddiqui, Neha Sharma, Vishal Anand, Mimoh Chakraborty"
tt28362963,Checkmate,2023,"Action, Comedy","Akriti Bajpai, Harsh Beniwal","Harsh Beniwal, Mohit Chhikara, Aditya Paul, Vishal Vashishtha"
tt0432637,Krrish,2006,"Action, Adventure, Sci-Fi",Rakesh Roshan,"Hrithik Roshan, Priyanka Chopra Jonas, Rekha, Naseeruddin Shah"
tt0211934,Baadshah,1999,"Action, Comedy, Crime","Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Shah Rukh Khan, Twinkle Khanna, Amrish Puri, Johny Lever"
tt1639426,Udaan,2010,Drama,Vikramaditya Motwane,"Rajat Barmecha, Ronit Roy, Manjot Singh, Ram Kapoor"
tt0240200,Water,2005,Drama,Deepa Mehta,"Lisa Ray, John Abraham, Seema Biswas, Sarala Kariyawasam"
tt1438298,Guzaarish,2010,"Drama, Romance",Sanjay Leela Bhansali,"Hrithik Roshan, Aishwarya Rai Bachchan, Shernaz Patel, Aditya Roy Kapoor"
tt0254481,Koi... Mil Gaya,2003,"Action, Drama, Romance",Rakesh Roshan,"Rekha, Hrithik Roshan, Preity G Zinta, Rajat Bedi"
tt0118983,Dil To Pagal Hai,1997,"Comedy, Drama, Musical",Yash Chopra,"Shah Rukh Khan, Madhuri Dixit, Karisma Kapoor, Akshay Kumar"
tt2229842,Table No.21,2013,"Adventure, Drama, Thriller",Aditya Datt,"Paresh Rawal, Rajeev Khandelwal, Tina Desai, Dhruv Ganesh"
tt2429640,Murder 3,2013,"Drama, Mystery, Thriller",Vishesh Bhatt,"Randeep Hooda, Aditi Rao Hydari, Sara Loren, Rajesh Shringarpure"
tt10840884,Taish,2020,"Action, Thriller",Bejoy Nambiar,"Harshvardhan Rane, Jim Sarbh, Pulkit Samrat, Kriti Kharbanda"
tt6108090,Secret Superstar,2017,"Drama, Music",Advait Chandan,"Zaira Wasim, Meher Vij, Raj Arjun, Aamir Khan"
tt10598156,Dhaakad,2022,"Action, Thriller",Razneesh Ghai,"Kangana Ranaut, Arjun Rampal, Divya Dutta, Sharib Hashmi"
tt0432047,Sarkar,2005,"Action, Crime, Drama",Ram Gopal Varma,"Amitabh Bachchan, Abhishek Bachchan, Kay Kay Menon, Supriya Pathak"
tt27470893,Chandu Champion,2024,"Biography, Drama, Sport",Kabir Khan,"Shraddha Kapoor, Katrina Kaif, Kartik Aaryan, Bhuvan Arora"
tt9851854,Major,2022,"Action, Biography, Drama",Sashi Kiran Tikka,"Adivi Sesh, Prakash Raj, Revathi, Saiee Manjrekar"
tt9054970,Doctor G,2022,"Comedy, Drama",Anubhuti Kashyap,"Ayushmann Khurrana, Rakul Preet Singh, Shefali Shah, Sheeba Chaddha"
tt4977530,Viceroy's House,2017,"Biography, Drama, History",Gurinder Chadha,"Hugh Bonneville, Gillian Anderson, Manish Dayal, Huma Qureshi"
tt4169250,M.S. Dhoni: The Untold Story,2016,"Biography, Drama, Sport","Mathur Goswami, Neeraj Pandey","Sushant Singh Rajput, Kiara Advani, Anupam Kher, Disha Patani"
tt1948150,Singham,2011,"Action, Crime, Drama",Rohit Shetty,"Ajay Devgn, Prakash Raj, Sudhanshu Pandey, Kajal Aggarwal"
tt2356180,Bhaag Milkha Bhaag,2013,"Biography, Drama, Sport",Rakeysh Omprakash Mehra,"Farhan Akhtar, Deepak Singh Rawat, Japtej Singh, Divya Dutta"
tt13438922,All Ladies Do It,2020,"Drama, Thriller","Akhil Gautam, Akhil Gautam","Sejal Shah, Vikas Sachdeva, Ajay Bafna"
tt6129302,Bhavesh Joshi Superhero,2018,"Action, Crime, Drama",Vikramaditya Motwane,"Harshvardhan Kapoor, Priyanshu Painyuli, Ashish Verma, Shreiyah Sabharwal"
tt1985981,Desi Boyz,2011,"Comedy, Drama, Romance",Rohit Dhawan,"Akshay Kumar, John Abraham, Deepika Padukone, Chitrangda Singh"
tt8396128,Pataakha,2018,"Action, Comedy, Drama",Vishal Bhardwaj,"Sanya Malhotra, Radhika Madan, Sunil Grover, Vijay Raaz"
tt1629376,7 Khoon Maaf,2011,"Comedy, Drama, Mystery",Vishal Bhardwaj,"Priyanka Chopra Jonas, Vivaan Shah, Neil Nitin Mukesh, John Abraham"
tt8907986,Angrezi Medium,2020,"Comedy, Drama",Homi Adajania,"Irrfan Khan, Radhika Madan, Kareena Kapoor, Deepak Dobriyal"
tt26008876,Janaki Jaane,2023,"Drama, Family",Aneesh Upasana,"Saiju Kurup, Sharafudheen, Johny Antony, Anarkali Marikar"
tt2181831,Shahid,2012,"Biography, Drama",Hansal Mehta,"Rajkummar Rao, Prabhleen Sandhu, Mohd. Zeeshan Ayyub, Baljinder Kaur"
tt2408040,B.A. Pass,2012,"Crime, Drama, Thriller",Ajay Bahl,"Shadab Kamal, Shilpa Shukla, Rajesh Sharma, Deepti Naval"
tt10888594,Radhe,2021,"Action, Crime, Thriller",Prabhu Deva,"Salman Khan, Disha Patani, Randeep Hooda, Jackie Shroff"
tt4435072,Liger,2022,"Action, Drama, Romance",Puri Jagannadh,"Mike Tyson, Vijay Deverakonda, Ananya Panday, Ramya Krishnan"
tt2527238,Kamasutra 3D,2013,"Drama, Romance",Rupesh Paul,"Mohan Kapur, Makrand Deshpande, Abha Paul, Sushmita Mukherjee"
tt27744786,Untitled Vikas Bahl/Jio Studios Project,2024,"Horror, Thriller",Vikas Bahl,"Ajay Devgn, Madhavan, Janki Bodiwala, Jyotika"
tt2168910,Cocktail,2012,"Comedy, Drama, Romance",Homi Adajania,"Saif Ali Khan, Deepika Padukone, Diana Penty, Dimple Kapadia"
tt0061842,Jewel Thief,1967,"Crime, Drama, Musical",Vijay Anand,"Ashok Kumar, Dev Anand, Vyjayanthimala, Tanuja Samarth"
tt0126871,Deewana,1992,"Action, Comedy, Drama",Raj Kanwar,"Rishi Kapoor, Divya Bharti, Shah Rukh Khan, Alok Nath"
tt0805184,Bhagam Bhag,2006,"Comedy, Drama, Mystery",Priyadarshan,"Akshay Kumar, Govinda, Paresh Rawal, Lara Dutta"
tt6484982,Newton,2017,"Comedy, Drama",Amit Masurkar,"Rajkummar Rao, Pankaj Tripathi, Anjali Patil, Raghubir Yadav"
tt8983180,Made in China,2019,"Comedy, Drama",Mikhil Musale,"Rajkummar Rao, Boman Irani, Mouni Roy, Paresh Rawal"
