imdbId,title,releaseYear,genre,actors,directors
tt1666184,Turning 30!!!,2011,Comedy | Drama | Romance,Gul Panag | Purab Kohli | Sid Makkar | Jeneva Talwar,Alankrita Shrivastava
tt1667076,F.A.L.T.U,2011,Comedy | Drama,Ritesh Deshmukh | Jacky Bhagnani | Puja Gupta | Chandan Roy Sanyal,Remo
tt1667823,Bhindi Baazaar,2011,Crime | Drama | Thriller,Caterina Lopez | Pavan Malhotra | Kay Kay Menon | Piyush Mishra,Ankush Bhatt
tt1667838,I Hate Luv Storys,2010,Comedy | Drama | Romance,Imran Khan | Sonam Kapoor | Sammir Dattani | Samir Soni,Punit Malhotra
tt1668078,Daayen Ya Baayen,2010,Comedy | Drama | Family,Deepak Dobriyal | Manav Kaul | Badrul Islam | Bharti Bhatt,Bela Negi
tt1673391,Hello Hum Lallann Bol Rahe Hain,2010,Comedy | Drama,Rajpal Yadav | Preeti Mehra | Makarand Anaspure | Ketki Dave,Dilip Shukla
tt1673411,Kushti,2010,Comedy,Rajpal Yadav | Nargis Bagheri | Om Puri | Sharat Saxena,Rajeev Kumar
tt1674068,I Am,2011,Documentary | Biography | Family,Sonali Gulati,Sonali Gulati
tt1694542,Tanu Weds Manu,2011,Comedy | Drama | Romance,Madhavan | Kangana Ranaut | Jimmy Shergill | Deepak Dobriyal,Aanand Rai
tt1696191,Tere Mere Phere,2011,Comedy | Drama | Romance,Vinay Pathak | Riya Sen | Jagrat Desai | Sasha Goradia,Deepa Sahi
tt1703958,Ek Main Aur Ekk Tu,2012,Comedy | Drama | Romance,Kareena Kapoor | Boman Irani | Imran Khan | Ratna Pathak,Shakun Batra
tt1706317,Tezz,2012,Action | Drama,Anil Kapoor | Ajay Devgn | Mohanlal | Kangana Ranaut,Priyadarshan
tt1708453,Aakrosh,2010,Action | Crime | Drama,Ajay Devgn | Akshaye Khanna | Bipasha Basu | Jaideep Ahlawat,Priyadarshan
tt1708532,Ready,2011,Comedy | Romance,Salman Khan | Asin | Paresh Rawal | Mahesh Manjrekar,Anees Bazmee
tt1714832,Do Dooni Chaar,2010,Comedy | Drama,Rishi Kapoor | Neetu Singh | Aditi Vasudev | Archit Krishna,Habib Faisal
tt1720254,Thank You,2011,Comedy | Drama | Romance,Akshay Kumar | Bobby Deol | Sonam Kapoor | Sunil Shetty,Anees Bazmee
tt1727496,Dil Toh Baccha Hai Ji,2011,Comedy | Drama | Romance,Ajay Devgn | Emraan Hashmi | Omi Vaidya | Shazahn Padamsee,Madhur Bhandarkar
tt1728986,Bol Bachchan,2012,Comedy,Ajay Devgn | Asin | Abhishek Bachchan | Prachi Desai,Rohit Shetty
tt1729637,Bodyguard,2011,Romance,Salman Khan | Kareena Kapoor | Raj Babbar | Asrani,Siddique
tt1734110,No One Killed Jessica,2011,Crime | Drama | Thriller,Rani Mukerji | Vidya Balan | Myra Karn | Neil Bhoopalam,Raj Kumar Gupta
tt1738293,Khichdi: The Movie,2010,Comedy | Drama | Family,Supriya Pathak | Anang Desai | Rajeev Mehta | Nimisha Vakharia,Aatish Kapadia
tt1740017,Payback,2010,Action | Crime | Drama,Gulshan Grover | Munish Khan | Zakir Hussain | Mukesh Tiwari,Sachin P. Karande
tt1740092,Chitkabrey,2011,Drama | Mystery | Thriller,Ravi Kishan | Rahul Singh | Rajesh Shringarpore | Sanjay Swaraj,Suneet Arora
tt1740662,Benny and Babloo,2010,Comedy | Drama,Kay Kay Menon | Rajpal Yadav | Aashif Sheikh | Shweta Tiwari,Yunus Sajawal
tt1740670,Dus Tola,2010,Comedy | Drama,Manoj Bajpayee | Aarti Chhabria | Dilip Prabhavalkar | Govind Namdeo,Ajay Varma
tt1740710,Mere Brother Ki Dulhan,2011,Comedy | Drama | Romance,Imran Khan | Katrina Kaif | Ali Zafar | Tara D'Souza,Ali Abbas Zafar
tt1742307,Dunno Y Na Jaane Kyun...,2010,Drama | Romance,Zeenat Aman | Kabir Bedi | Hazel Croney | Helen,Sanjay Sharma
tt1744641,Ramayana: The Epic,2010,Animation,Manoj Bajpayee | Juhi Chawla | Ashutosh Rana | Mukesh Rishi,Chetan Desai
tt1745753,Life Express,2010,Drama,Rituparna Sengupta | Kiran Janjani | Yashpal Sharma | Alok Nath,Anup Das
tt1753640,Crook: It's Good to Be Bad,2010,Action | Drama | Thriller,Emraan Hashmi | Neha Sharma | Arjan Bajwa | Mashhoor Amrohi,Mohit Suri
tt1754920,Yeh Saali Zindagi,2011,Crime | Drama | Thriller,Irrfan Khan | Chitrangda Singh | Arunoday Singh | Aditi Rao Hydari,Sudhir Mishra
tt1772762,Bachao - Inside Bhoot Hai...,2010,Horror,Aniruddh Agarwal | Sadashiv Amrapurkar | Anisshka | Amit Behl,Shyam Ramsay
tt1772872,Game,2011,Action | Crime | Drama,Abhishek Bachchan | Kangana Ranaut | Anupam Kher | Boman Irani,Abhinay Deo
tt1773015,Phas Gaye Re Obama,2010,Comedy | Crime,Rajat Kapoor | Neha Dhupia | Sanjay Mishra | Manu Rishi Chadha,Subhash Kapoor
tt1773042,Shahrukh Bola 'Khoobsurat Hai Tu'... And She Believed in It,2010,Comedy | Drama,Suzanne Bernert | Nagesh Bhonsle | Pritika Chawla | Sanjay Dadheech,Makrand Deshpande
tt1773109,Yamla Pagla Deewana,2011,Action | Comedy | Drama,Nafisa Ali | Madhuri Bhattacharya | Emma Brown Garett | Mahek Chahal,Samir Karnik
tt1774473,Love You to Death,2012,Comedy,Sohrab Ardeshir | Abhro Banerjee | Kallol Banerjee | Nicholas Brown,Rafeeq Ellias
tt1781838,Isi Life Mein...!,2010,Comedy | Drama | Romance,Akshay Oberoi | Sandeepa Dhar | Mohnish Bahl | Prachi Shah,Vidhi Kasliwal
tt1784589,Players,2012,Action | Crime | Thriller,Luna Rioumina | Abhishek Bachchan | Bipasha Basu | Shweta Bhardwaj,Abbas Alibhai Burmawalla | Mastan Alibhai Burmawalla
tt1785333,Chittagong,2012,Action | Drama | War,Manoj Bajpayee | Barry John | Delzad Hiwale | Vega Tamotia,Bedabrata Pain
tt1787988,Talaash,2012,Crime | Drama | Mystery,Aamir Khan | Kareena Kapoor | Rani Mukerji | Nawazuddin Siddiqui,Reema Kagti
tt1796564,My Friend Ganesha 3,2010,Animation | Comedy | Drama,Makarand Anaspure | Krishna Bhatt | Sonika Gill | Eva Grover,Rajiv S. Ruia
tt1797548,Yeh Faasley,2011,Crime | Drama | Mystery,Rachita Bhattacharya | Seema Biswas | Sudha Chandran | Sanjiv Chopra,Yogesh Mittal
tt1801521,Khap,2011,Drama | Thriller,Rahul Jaiswal | Raj Arjun | Mohnish Bahl | Yuvika Chaudhry,Ajai Sinha
tt1806740,9 Eleven,2011,Thriller,Kashmira Shah | Devasish Ray | Jyoti Singh | Sonny Chatrath,Manan Katohora
tt1807978,Bhoot and Friends,2010,Animation | Action | Adventure,Ashish Kattar | Aditya Lakhia | Akash Nair | Ishita Panchal,Kittu Saluja
tt1808221,Kaalo,2010,Action | Drama | Horror,Aditya Srivastava | Swini Khara | Aditya Lakhia | Raj Arjun,Wilson Louis
tt1809399,Utt Pataang,2011,Comedy | Drama,Vinay Pathak | Saurabh Shukla | Mahie Gill | Mona Singh,Srikanth Velagaleti
tt1814619,Aashiqui.in,2011,Drama | Romance,Ishaan Manhaas | Dheeraj Miglani | Priti Gandwani | Shubhi Ahuja,Shankhadeep
tt1814683,Diary of a Butterfly,2012,Drama,Nassar Abdulla | Rati Agnihotri | Udita Goswami | Sofia Hayat,Vinod Mukhi
tt1821480,Kahaani,2012,Drama | Mystery | Thriller,Vidya Balan | Parambrata Chatterjee | Dhritiman Chatterjee | Saswata Chatterjee,Sujoy Ghosh
tt1821692,United Six,2011,Action | Drama | Thriller,Brahim Achabbakhe | Russell Geoffrey Banks | Leigh Barwell | Isha Batwe,Vishal Aryan Singh
tt1825655,Angel,2011,Action | Drama,Sumit Arora | Arun | Raakesh Babu | Prem Kishen Dwivedi,Ganesh Acharya
tt1825801,Hostel,2011,Action | Crime | Drama,Vatsal Seth | Tulip Joshi | Mukesh Tiwari | Nagesh Bhonsle,Manish Gupta
tt1828289,Shagird,2011,Action | Crime | Drama,Nana Patekar | Mohit Ahlawat | Rimi Sen | Anurag Kashyap,Tigmanshu Dhulia
tt1830786,Rascals,2011,Action | Comedy | Crime,Ajay Devgn | Sanjay Dutt | Kangana Ranaut | Lisa Haydon,David Dhawan
tt1833673,Dhoom: 3,2013,Action | Crime | Thriller,Aamir Khan | Katrina Kaif | Tabrett Bethell | Abhishek Bachchan,Vijay Krishna Acharya
tt1836015,Kaccha Limboo,2011,Comedy | Family,Bhairavi Goswami | Iravati Harshe | Chinmay Kambli | Rajesh Khattar,Sagar Ballary
tt1836912,Shaitan,2011,Action | Crime | Drama,Kalki Koechlin | Shiv Pandit | Gulshan Devaiah | Rajeev Khandelwal,Bejoy Nambiar
tt1839596,RockStar,2011,Music | Musical,Ranbir Kapoor | Nargis Fakhri | Shammi Kapoor | Kumud Mishra,Imtiaz Ali
tt1841542,Chillar Party,2011,Comedy | Drama | Family,Aarav Khanna | Chinmai Chandranshuh | Divji Handa | Irfan Khan,Vikas Bahl | Nitesh Tiwari
tt1847736,U R My Jaan,2011,Romance,Mikaal | Preeti | Himani Shivpuri | Anil Dhawan,Aron Govil
tt1848771,Aarakshan,2011,Drama | Thriller,Amitabh Bachchan | Saif Ali Khan | Manoj Bajpayee | Deepika Padukone,Prakash Jha
tt1849718,Agneepath,2012,Action | Crime | Drama,Hrithik Roshan | Priyanka Chopra | Sanjay Dutt | Rishi Kapoor,Karan Malhotra
tt1852076,Qasam Se Qasam Se,2012,Romance,Faith | Farhan | Satish Kaushik | Omkar Das Manikpuri,Ashfaque Makrani
tt1867070,Teen Thay Bhai,2011,Comedy | Drama,Om Puri | Deepak Dobriyal | Ragini Khanna | Naresh Gosain,Mrigdeep Singh Lamba
tt1869296,Bbuddah Hoga Terra Baap,2011,Action | Crime | Drama,Amitabh Bachchan | Hema Malini | Sonu Sood | Sonal Chauhan,Puri Jagannadh
tt1877691,Love Breakups Zindagi,2011,Comedy | Drama | Romance,Zayed Khan | Dia Mirza | Cyrus Sahukar | Tisca Chopra,Sahil Sangha
tt1883121,404: Error Not Found,2011,Drama | Mystery | Thriller,Sara Arjun | Rajvvir Aroraa | Aditya Banerjee | Mukesh Bhatt,Prawaal Raman
tt1884268,Chalo Dilli,2011,Comedy | Drama,Vinay Pathak | Lara Dutta | Yana Gupta | Akshay Kumar,Shashant Shah
tt1886663,Satrangee Parachute,2011,Comedy | Drama | Family,Sanjay Mishra | Zakir Hussain | Lilliput | Rupali Ganguly,Vineet Khetrapal
tt1887763,Haunted - 3D,2011,Horror | Mystery | Thriller,Tia Bajpai | Krishna Bhatt | Mimoh Chakraborty | Nikita Janjani,Vikram Bhatt
tt1887817,Monica,2011,Drama | Thriller,Ashutosh Rana | Divya Dutta | Rajit Kapoor | Yashpal Sharma,Sushen Bhatnagar
tt1890513,Ragini MMS,2011,Drama | Horror | Mystery,Kainaz Motivala | Rajkummar Rao | Rajat Kaul | Janice,Pawan Kripalani
tt1891884,Once Upon a Time in Mumbai Dobaara!,2013,Action | Crime | Drama,Akshay Kumar | Pitobash | Sonakshi Sinha | Imran Khan,Milan Luthria
tt1893409,Ye Stupid Pyar,2011,Romance,Jatin Khurana | Noopur Patwardhan | Akansha | Sahil Vaid,Jain Rakesh
tt1896781,Masti Express,2011,Comedy | Drama,Rajpal Yadav | Johnny Lever | Divya Dutta | Jaikumar Banotia,Vikram Pradhan
tt1899342,Vikalp,2011,Crime | Drama | Mystery,Pankaj Berry | Abhay Joshi | Jyoti Joshi | Abhijeet Leheri,Sachin P. Karande
tt1900937,Mumbai Mast Kallander,2011,Action | Comedy | Crime,Mohsin | Muzzi | Shilpa Shukla | Luna,Musavir Jaleel | Aman Mihani
tt1905076,Tum Hi To Ho...,2011,Drama | Mystery | Thriller,Vipinno | Madhavi Sharma | Sarvar Ahuja | Vivek Shaq,Sanjay Goel
tt1907721,Men Will Be Men,2011,Comedy,Gaurav Chopra | Zeenal Kamdar | Rajesh Khattar | Rohit Khuranna,Gorky
tt1908463,Bengaloored,2010,Drama | Romance,Harish Raj | Meghana Mudiyam | Srinivasa Prabhu | Lakshmi Chandrashekar,Swaroop Kanchi
tt1912483,The Camp,2010,Adventure | Drama,Sonali Kulkarni | Sanjay Mishra | Rakesh Bedi | Krishna Bhatt,Nitin Mahadar
tt1916728,Shor in the City,2011,Crime | Drama,Sendhil Ramamurthy | Tusshar Kapoor | Nikhil Dwivedi | Preeti Desai,Krishna D.K. | Raj Nidimoru
tt1918641,5ters: Castle of Dark Master,2011,Action | Adventure | Fantasy,Akash | Avinash | Gagan | Hithaishaini,G. Venugopal
tt1918650,A Strange Love Story,2011,Drama,Gunjan Bakshi | Snehal Dabi | Milind Gunaji | Ehsan Khan,Tarique Khan | Sahil Seth
tt1918886,Joker,2012,Comedy | Sci-Fi,Asrani | Avtar Gill | Gurpreet Guggi | Greg Heffernan,Shirish Kunder
tt1918927,Luv Ka the End,2011,Comedy | Drama,Riya Bamniyal | Bumpy | Sreejita De | Shraddha Kapoor,Bumpy
tt1918965,Murder 2,2011,Action | Crime | Drama,Jacqueline Fernandez | Yana Gupta | Emraan Hashmi | Amardeep Jha,Mohit Suri
tt1920986,Khuda Kasam,2010,Action | Crime | Drama,Beena Banerjee | Sunny Deol | Farida Jalal | Raza Murad,K.C. Bokadia
tt1921071,Queens! Destiny of Dance,2011,Musical,Seema Biswas,David Atkins
tt1926313,Pyaar Ka Punchnama,2011,Comedy | Drama | Romance,Raayo S. Bakhirta | Nushrat Bharucha | Padam Bhola | Sonalli Sehgal,Luv Ranjan
tt1929309,Mallika,2010,Drama | Horror | Mystery,Anirudh Agarwal | Puja Ballutia | Sammir Dattani | Dunger,Wilson Louis
tt1934231,Delhi Belly,2011,Comedy | Crime | Drama,Imran Khan | Vir Das | Kunaal Roy Kapur | Shenaz Treasury,Abhinay Deo | Akshat Verma
tt1935184,Nakshatra,2010,Crime | Drama | Mystery,Malaika Arora | Suresh Chatwal | Gajendra Chouhan | Anant Jog,Mohan Savalkar
tt1937092,Always Kabhi Kabhi,2011,Comedy | Crime | Drama,Lillete Dubey | Satyajeet Dubey | Ali Fazal | Manoj Joshi,Roshan Abbas
tt1937455,Vroom,2010,Action | Comedy | Crime,Raj Singh Arora | Gaurav Bajaj | Kalpana Bora | Kishore Chougule,Savin Tuscano
tt1939654,Bheja Fry 2,2011,Comedy | Drama,Vinay Pathak | Kay Kay Menon | Minissha Lamba | Rukhsar,Sagar Ballary
tt1941657,Soundtrack,2011,Drama | Musical,Rajeev Khandelwal | Soha Ali Khan | Mrinalini Sharma | Mohan Kapoor,Neerav Ghosh
tt1942905,Kucch Luv Jaisaa,2011,Crime | Drama | Thriller,Shefali Shetty | Om Puri | Rahul Bose | Neetu Chandra,Shukla Barnali Ray
tt1947973,Bin Bulaye Baraati,2011,Action | Comedy | Crime,Rati Agnihotri | Shweta Bhardwaj | Gulshan Grover | Manoj Joshi,Chandrakant Singh
tt1948047,Impatient Vivek,2011,Comedy | Drama | Romance,Vivek Sudershan | Sayali Bhagat | Ronnaoq Ahuja | Chari Asopa,Rahat Kazmi
tt1948150,Singham,2011,Action | Crime | Drama,Ajay Devgn | Kajal Agarwal | Prakash Raj | Sonali Kulkarni,Rohit Shetty
tt1948640,The Waiting Room,2010,Crime | Drama | Mystery,Raj Singh Chaudhary | Radhika Apte | Sandeep Kulkarni | Prateeksha Lonkar,Maneej Premnath
tt1949548,Heroine,2012,Drama,Kareena Kapoor | Arjun Rampal | Randeep Hooda | Shahana Goswami,Madhur Bhandarkar
tt1954206,The Dirty Picture,2011,Biography | Comedy | Drama,Vidya Balan | Emraan Hashmi | Tusshar Kapoor | Naseeruddin Shah,Milan Luthria
tt1954470,Gangs of Wasseypur,2012,Action | Crime | Drama,Manoj Bajpayee | Richa Chadda | Nawazuddin Siddiqui | Tigmanshu Dhulia,Anurag Kashyap
tt1954598,Ladies vs. Ricky Bahl,2011,Comedy | Drama,Ranveer Singh | Anushka Sharma | Parineeti Chopra | Dipannita Sharma,Maneesh Sharma
tt1956433,Ata Pata Lapatta,2012,Comedy | Musical,Asrani | Amit Behl | Krishna Bhatt | Raja Bherwani,Rajpal Yadav
tt1961330,Good Luck!,2008,Comedy | Drama,Aryeman Ramsay | Sayali Bhagat | Sharat Saxena | Archana Puran Singh,Aditya Datt
tt1961530,Tell Me O Kkhuda,2011,Action | Crime | Drama,Dharmendra | Vinod Khanna | Rishi Kapoor | Farooq Shaikh,Hema Malini
tt1964886,Love Express,2011,Comedy | Drama,Sahil Mehta | Mannat Ravi | Vikas Katyal | Priyam Galav,Sunny Bhambhani
tt1970029,Suno Na.. Ek Nanhi Aawaz,2009,Drama,Tara Sharma | Makrand Shukla | Rajendra Chawla | Rinku Patel,Amy Thanawala
tt1979209,Chala Mussaddi - Office Office,2011,Comedy | Drama,Deven Bhojani | Makrand Deshpande | Vinay Jain | Farida Jalal,Rajiv Mehra
tt1980970,Gandhi to Hitler,2011,Drama | History | War,Raghuvir Yadav | Neha Dhupia | Aman Verma | Nassar Abdulla,Rakesh Ranjan Kumar
tt1980986,Housefull 2,2012,Comedy | Romance,Akshay Kumar | Asin | John Abraham | Jacqueline Fernandez,Sajid Khan
tt1985058,Dekh Bhai Dekh: Laughter Behind Darkness,2009,Comedy | Crime | Drama,Gracy Singh | Siddharth Koirala | Raghuvir Yadav | Vijay Raaz,Rahat Kazmi
tt1985981,Desi Boyz,2011,Comedy | Drama,Bruna Abdullah | John Abraham | Shekhar Bassi | Peter Brown,Rohit Dhawan
tt1986040,Ishkq in Paris,2013,Comedy | Romance,Preity Zinta | Isabelle Adjani | Gaurav Chanana | Fanny Carbonnel,Prem Soni
tt1986788,Chal Chalein,2009,Drama,Javed Abedi | Anand Abhyankar | Adityansh | Lalit Agarwal,Ujjwal Singh
tt1992138,Force,2011,Action | Crime | Drama,John Abraham | Genelia D'Souza | Raj Babbar | Mohnish Bahl,Nishikant Kamat
tt1992257,Toss: A Flip of Destiny,2009,Crime | Drama | Thriller,Rannvijay Singh | Madhurima Banerjee | Prashant Raj | Ashmit Patel,Ramesh Khatkar
tt1995245,Aamras: The Sweet Taste of Friendship,2009,Drama,Vega Tamotia | Ntasha Bhardwaj | Maanvi Gagroo | Aanchal Sabharwal,Rupali Guha
tt1995257,Bachelor Party,2009,Comedy | Drama,Jimmy Shergill | Arbaaz Khan | Nauheed Cyrusi | Sharat Saxena,Ishaan Trivedi
tt1999857,Cycle Kick,2011,Drama | Sport,Nishan Nanaiah | Sunny Hinduja | Girija Oak | Ishita Sharma,Shashi Sudigala
tt1999935,Not a Love Story,2011,Crime | Drama | Thriller,Rohit G. Banawlikar | Deepak Dobriyal | Ajay Gehi | Mahie Gill,Ram Gopal Varma
tt2011871,Ashok Chakra: Tribute to Real Heroes,2010,Action,Rajan Verma | Sudesh Berry | Arun Bakshi | Sandip Munde,S.P. Muneshwar
tt2012576,Bubble Gum,2011,Drama,Apoorva Arora | Apporva Arora | Tanvi Azmi | Delzad Hiwale,Sanjivan Lal
tt2016845,Aagaah: The Warning,2011,Drama | Horror | Thriller,Ila Arun | Anang Desai | Zakir Hussain | Satish Kaushik,Karan Razdan
tt2016894,Ek Tha Tiger,2012,Action | Romance | Thriller,Salman Khan | Katrina Kaif | Ranvir Shorey | Girish Karnad,Kabir Khan
tt2023645,Phhir,2011,Drama | Mystery | Romance,Mohan Agashe | Kasturi Banerjee | Roshni Chopra | Rajneesh Duggal,Girish Dhamija
tt2027138,Kyaa Super Kool Hain Hum,2012,Comedy,Anupam Kher | Ritesh Deshmukh | Rohit Shetty | Tusshar Kapoor,Sachin Yardi
tt2028553,Stand By,2011,Drama | Sport | Thriller,Siddharth Kher | Sachin Khedekar | Dalip Tahil | Nagesh Bhonsle,Sanjay Soorkar
tt2032530,Shabri,2011,Action | Crime | Drama,Isha Koppikar | Raj Arjun | Manish Wadhwa | Pradeep Singh Rawat,Lalit Marathe
tt2033264,Hair is Falling: A Serious Comedy Film,2011,Comedy | Drama,Rajesh Bhardwaj | Sanjana Tiwari | Priyanka | Mahender Singh Bist,Vicky Bhardwaj
tt2033947,Aazaan,2011,Action | Drama | Mystery,Sachiin Joshi | Candice Boucher | Arya Babbar | Samy Gharbi,Prashant Chadha
tt2034011,Hum Tum Shabana,2011,Comedy | Crime | Drama,Tusshar Kapoor | Shreyas Talpade | Minissha Lamba | Mantra,Sagar Ballary
tt2035528,Hum Do Anjaane,2011,Action | Crime | Drama,Naresh Kaura | Ankita Bhargava | Jackie Shroff | Avtar Gill,Milind Swamy
tt2043923,Mod,2011,Drama | Romance | Thriller,Ayesha Takia | Rannvijay Singh | Raghuvir Yadav | Tanvi Azmi,Nagesh Kukunoor
tt2046106,Jaana Pehchana,2011,Drama,Birbal | Pushkar Jog | Ranjeeta Kaur | Neelu Kohli,Sachin
tt2057441,Mujhse Fraaandship Karoge,2011,Comedy | Drama | Romance,Saqib Saleem | Saba Azaad | Nishant Dahiya | Tara D'Souza,Nupur Asthana
tt2058651,Maruti Mera Dosst,2009,Animation | Adventure | Drama,Shahbaaz Khan | Sushmita Mukherjee | Erik A. Nanda | Ritika Shah,Manikya Raju
tt2063745,Kya Dilli Kya Lahore,2014,Drama | History | War,Vijay Raaz | Manu Rishi Chadha | Rajendranath Zutshi | Vishwajeet Pradhan,Vijay Raaz | Karan Arora
tt2064816,"I, Me aur Main",2013,Drama,John Abraham | Chitrangda Singh | Prachi Desai | Mini Mathur,Kapil Sharma
tt2064849,London Paris New York,2012,Romance,Ali Zafar | Aditi Rao Hydari | Candice Pereira | Scherrikar Bell,Anu Menon
tt2064852,Lottery,2009,Crime | Drama | Mystery,Abhijeet | Rucha Gujrati | Manisha Kelkar | Nassar Abdulla,Hemant Prabhu
tt2066062,Shortcut Romeo,2013,Action | Crime | Romance,Neil Nitin Mukesh | Ameesha Patel | Puja Gupta | Jatin Grewal,Susi Ganesan
tt2066899,Jugaad,2009,Comedy | Drama,Manoj Bajpayee | Hrishitaa Bhatt | Vijay Raaz | Govind Namdeo,R. Anand Kumar
tt2066925,Mummy Punjabi: Superman Ki Bhi Maa!!,2011,Comedy | Drama,Kiron Kher | Kanwaljit Singh | Jackie Shroff | Anju Mahendru,Pammi Somal
tt2072227,Shanghai,2012,Crime | Thriller,Emraan Hashmi | Abhay Deol | Prasenjit Chatterjee | Kalki Koechlin,Dibakar Banerjee
tt2073070,Saheb Biwi Aur Gangster,2011,Action | Crime | Drama,Randeep Hooda | Mahie Gill | Jimmy Shergill | Shreya Narayan,Tigmanshu Dhulia
tt2077833,Rowdy Rathore,2012,Action | Comedy,Akshay Kumar | Sonakshi Sinha | Nasser | Paresh Ganatra,Prabhudheva
tt2082197,Barfi!,2012,Adventure | Comedy | Drama,Ranbir Kapoor | Priyanka Chopra | Ileana | Saurabh Shukla,Anurag Basu
tt2084863,Jo Dooba So Paar: It's Love in Bihar!,2011,Comedy | Crime | Drama,Anand Tiwari | Rajat Kapoor | Sita Spada | Dadhi Raj,Praveen Kumar
tt2094854,Inkaar,2013,Drama | Romance,Arjun Rampal | Chitrangda Singh | Vipin Sharma | Mithun Rodwittiya,Sudhir Mishra
tt2100543,Hum Hai Raahi CAR Ke,2013,Adventure | Romance,Anupam Kher | Sanjay Dutt | Juhi Chawla | Rati Agnihotri,Jyotin Goel
tt2104937,Miley - Naa Miley - Hum,2011,Comedy | Drama | Romance,Chirag Paswan | Kangana Ranaut | Neeru Bajwa | Sagarika Ghatge,Tanveer Khan
tt2106537,Matru ki Bijlee ka Mandola,2013,Comedy | Drama,Imran Khan | Anushka Sharma | Pankaj Kapur | Lekha Washington,Vishal Bhardwaj
tt2109200,Shakal Pe Mat Ja,2011,Comedy | Crime | Drama,Shubh | Pratik Katare | Harsh Parekh | Chitrak Bandyopadhyay,Shubh
tt2112124,Chennai Express,2013,Action | Comedy | Romance,Deepika Padukone | Shah Rukh Khan | Satyaraj | Nikitin Dheer,Rohit Shetty
tt2112131,Dabangg 2,2012,Action | Comedy | Drama,Salman Khan | Sonakshi Sinha | Prakash Raj | Vinod Khanna,Arbaaz Khan
tt2112978,Jo Hum Chahein,2011,Drama | Romance,Sunny Gill | Simran Kaur Mundi | Alyy Khan | Achint Kaur,Pawan Gill
tt2122340,Ferrari Ki Sawaari,2012,Crime | Family | Sport,Sharman Joshi | Boman Irani | Ritwik Sahore | Paresh Rawal,Rajesh Mapuskar
tt2126282,Ekk Deewana Tha,2012,Romance,Prateik | Amy Jackson | Sachin Khedekar | Manu Rishi Chadha,Gautham Menon
tt2130242,Tere Naal Love Ho Gaya,2012,Comedy | Romance,Ritesh Deshmukh | Genelia D'Souza | Om Puri | Tinnu Anand,Mandeep Kumar
tt2137064,Lanka,2011,Action | Crime | Drama,Manoj Bajpayee | Arjan Bajwa | Tia Bajpai | Yashpal Sharma,Maqbool Khan
tt2138010,3 Nights 4 Days,2009,Romance,Hrishitaa Bhatt | Anuj Sawhney,Devang Dholakia
tt2140315,Raaz 3: The Third Dimension,2012,Horror | Romance | Thriller,Emraan Hashmi | Bipasha Basu | Esha Gupta | Manish Chaudhary,Vikram Bhatt
tt2150074,Koi Hai,2003,Drama | Horror,Aman Verma | Shweta Menon | Rinku Ghosh | Roop Kumar Rathod,Rajiv S. Ruia
tt2155776,Yeh Jo Mohabbat Hai,2012,Drama,Rati Agnihotri | Mohnish Bahl | Nazia Hussain | Farida Jalal,Shree Narayan Singh
tt2164702,Zindagi Tere Naam,2012,Romance,Mithun Chakraborty | Ranjeeta Kaur | Sajid Ali | Supriya Karnik,Ashu Trikha
tt2166214,Khiladi 786,2012,Action | Comedy,Akshay Kumar | Asin | Raj Babbar | Vipin Bakshi,Ashish R. Mohan
tt2168910,Cocktail,2012,Comedy | Drama | Romance,Deepika Padukone | Saif Ali Khan | Randeep Hooda | Boman Irani,Homi Adajania
tt2172071,Student of the Year,2012,Comedy | Romance,Sidharth Malhotra | Alia Bhatt | Varun Dhawan | Rishi Kapoor,Karan Johar
tt2175671,Ghost,2012,Horror,Shiney Ahuja | Sayali Bhagat | Julia Bliss | Tabrez Khan,Puja Bedi
tt2176013,Jab Tak Hai Jaan,2012,Drama | Romance,Shah Rukh Khan | Katrina Kaif | Anushka Sharma | June Smith,Yash Chopra
tt2178470,Yeh Jawaani Hai Deewani,2013,Drama | Musical | Romance,Ranbir Kapoor | Deepika Padukone | Aditya Roy Kapoor | Kalki Koechlin,Ayan Mukherjee
tt2178508,Son of Sardaar,2012,Action | Comedy | Romance,Ajay Devgn | Sanjay Dutt | Sonakshi Sinha | Juhi Chawla,Ashwani Dhir
tt2181931,English Vinglish,2012,Comedy | Drama | Family,Sridevi | Adil Hussain | Mehdi Nebbou | Priya Anand,Gauri Shinde
tt2182726,Hansa,2012,Drama,Trimala Adhikari | Abhay Joshi | Ashish Kumar | Kumud Mishra,Manav Kaul
tt2184125,Chaalis Chauraasi,2012,Comedy | Crime,Shweta Bhardwaj | Reetu Jain | Arbaaz Ali Khan | Ravi Kishan,Hriday Shetty
tt2185084,From Sydney with Love,2012,Comedy | Romance,Bidita Bag | Ronjini Chakraborty | Sabyasachi Chakraborty | Prateek Chakravorty,Prateek Chakravorty
tt2186731,Department,2012,Action,Amitabh Bachchan | Rana Daggubati | Sanjay Dutt | Nathalia Kaur,Ram Gopal Varma
tt2186933,Luv Shuv Tey Chicken Khurana,2012,Comedy,Kunal Kapoor | Huma Qureshi | Vinod Nagpal | Rajesh Sharma,Sameer Sharma
tt2187167,Unforgettable,2014,Drama | Romance,Usha Bachani | Hazel Croney | Pablo Gonzalez | Patrick Haider,Arshad Yusuf Pathan
